transaction_id,date,customer_id,segment,branch,product,transaction_type,category,amount,status
TXN000232,2024-03-14,CUS0182,SME,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,8380.43,Completed
TXN000233,2024-05-03,CUS0188,SME,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,151.55,Completed
TXN000234,2024-07-03,CUS0016,SME,Kuala Lumpur,Savings Account,Deposit,Online Transfer In,1124.56,Pending
TXN000235,2024-09-16,CUS0175,Wealth Management,Johor Bahru,Personal Loan,Loan Repayment,Personal Loan,49639.13,Completed
TXN000236,2024-11-21,CUS0107,SME,Kuala Lumpur,Credit Card,Payment,Bill Payment,3195.02,Failed
TXN000237,2024-01-09,CUS0013,Retail,Johor Bahru,Fixed Deposit,Transfer,Interbank Transfer,887.52,Completed
TXN000238,2024-12-02,CUS0164,SME,Penang,Savings Account,Transfer,IBG Transfer,98.85,Completed
TXN000239,2024-01-23,CUS0111,SME,Kuala Lumpur,Fixed Deposit,Transfer,IBG Transfer,2226.76,Completed
TXN000240,2024-12-22,CUS0116,Wealth Management,Kuala Lumpur,Credit Card,Withdrawal,Cash Withdrawal,29603.16,Completed
TXN000241,2024-08-22,CUS0165,SME,Ipoh,Savings Account,Withdrawal,ATM Withdrawal,631.3,Completed
TXN000242,2024-01-22,CUS0028,Wealth Management,Ipoh,Fixed Deposit,Deposit,Salary Credit,16366.78,Pending
TXN000243,2024-10-05,CUS0096,Retail,Ipoh,Credit Card,Loan Repayment,Car Loan,571.75,Completed
TXN000244,2024-07-01,CUS0138,Wealth Management,Petaling Jaya,Savings Account,Withdrawal,Cash Withdrawal,989.69,Completed
TXN000245,2024-03-04,CUS0011,SME,Penang,Fixed Deposit,Transfer,DuitNow Transfer,1253.19,Completed
TXN000246,2024-08-13,CUS0197,SME,Johor Bahru,Credit Card,Payment,E-wallet Top Up,2122.95,Completed
TXN000247,2024-12-20,CUS0116,Wealth Management,Kuala Lumpur,Credit Card,Withdrawal,Cash Withdrawal,3675.69,Completed
TXN000248,2024-02-12,CUS0036,Wealth Management,Ipoh,Credit Card,Loan Repayment,Car Loan,2797.44,Completed
TXN000249,2024-10-06,CUS0020,Retail,Petaling Jaya,Fixed Deposit,Loan Repayment,Home Loan,686.49,Completed
TXN000250,2024-12-04,CUS0103,SME,Penang,Fixed Deposit,Deposit,Cash Deposit,3257.75,Completed
TXN000251,2024-08-06,CUS0137,Wealth Management,Penang,Current Account,Loan Repayment,Personal Loan,239872.6,Completed
TXN000252,2024-01-22,CUS0032,Retail,Ipoh,Fixed Deposit,Transfer,DuitNow Transfer,1326.25,Completed
TXN000253,2024-11-23,CUS0191,Wealth Management,Kuala Lumpur,Savings Account,Payment,Merchant Payment,2363.38,Completed
TXN000254,2024-09-19,CUS0032,Retail,Ipoh,Current Account,Payment,Merchant Payment,2076.78,Pending
TXN000255,2024-01-18,CUS0060,SME,Ipoh,Current Account,Withdrawal,Cash Withdrawal,1797.35,Completed
TXN000256,2024-07-15,CUS0164,SME,Penang,Personal Loan,Transfer,DuitNow Transfer,38641.23,Completed
TXN000257,2024-07-08,CUS0151,Wealth Management,Ipoh,Fixed Deposit,Withdrawal,Cash Withdrawal,792.92,Completed
TXN000258,2024-03-11,CUS0131,SME,Penang,Personal Loan,Deposit,Online Transfer In,7269.98,Completed
TXN000259,2024-05-22,CUS0157,Wealth Management,Kuala Lumpur,Current Account,Transfer,Interbank Transfer,4507.62,Pending
TXN000260,2024-04-05,CUS0156,Wealth Management,Penang,Credit Card,Deposit,Online Transfer In,5367.23,Completed
TXN000261,2024-05-14,CUS0173,SME,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,591.61,Completed
TXN000262,2024-12-21,CUS0052,SME,Petaling Jaya,Credit Card,Withdrawal,Cash Withdrawal,2980.75,Completed
TXN000263,2024-08-19,CUS0073,Retail,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,116.71,Completed
TXN000264,2024-12-15,CUS0111,SME,Kuala Lumpur,Fixed Deposit,Payment,Bill Payment,4757.32,Completed
TXN000265,2024-10-04,CUS0191,Wealth Management,Kuala Lumpur,Fixed Deposit,Deposit,Online Transfer In,3141.15,Completed
TXN000266,2024-07-04,CUS0178,SME,Petaling Jaya,Personal Loan,Withdrawal,ATM Withdrawal,4498.67,Completed
TXN000267,2024-05-01,CUS0193,Wealth Management,Petaling Jaya,Credit Card,Withdrawal,ATM Withdrawal,3455.48,Completed
TXN000268,2024-07-07,CUS0120,Wealth Management,Penang,Credit Card,Loan Repayment,Personal Loan,2079.65,Completed
TXN000269,2024-11-09,CUS0110,Wealth Management,Penang,Savings Account,Loan Repayment,Home Loan,353.8,Completed
TXN000270,2024-09-02,CUS0148,Retail,Ipoh,Personal Loan,Payment,E-wallet Top Up,1410.15,Completed
TXN000271,2024-02-07,CUS0149,Retail,Kuala Lumpur,Current Account,Payment,E-wallet Top Up,2422.37,Failed
TXN000272,2024-08-26,CUS0120,Wealth Management,Penang,Personal Loan,Deposit,Cash Deposit,29225.0,Completed
TXN000273,2024-10-27,CUS0071,SME,Johor Bahru,Current Account,Loan Repayment,Personal Loan,1320.81,Completed
TXN000274,2024-09-14,CUS0038,Wealth Management,Johor Bahru,Savings Account,Withdrawal,Cash Withdrawal,1389.88,Completed
TXN000275,2024-06-04,CUS0067,Wealth Management,Petaling Jaya,Current Account,Loan Repayment,Home Loan,9047.14,Completed
TXN000276,2024-09-22,CUS0159,SME,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,5772.21,Completed
TXN000277,2024-11-21,CUS0114,Wealth Management,Ipoh,Personal Loan,Transfer,IBG Transfer,2223.32,Completed
TXN000278,2024-09-30,CUS0116,Wealth Management,Kuala Lumpur,Savings Account,Transfer,Interbank Transfer,4063.86,Completed
TXN000279,2024-03-28,CUS0061,Retail,Ipoh,Personal Loan,Withdrawal,ATM Withdrawal,1568.32,Completed
TXN000280,2024-10-15,CUS0142,SME,Petaling Jaya,Savings Account,Loan Repayment,Car Loan,3125.5,Completed
TXN000281,2024-01-24,CUS0038,Wealth Management,Johor Bahru,Personal Loan,Deposit,Salary Credit,392.29,Completed
TXN000282,2024-11-12,CUS0178,SME,Petaling Jaya,Savings Account,Withdrawal,Cash Withdrawal,990.41,Completed
TXN000283,2024-11-24,CUS0098,Wealth Management,Petaling Jaya,Fixed Deposit,Loan Repayment,Car Loan,59329.94,Completed
TXN000284,2024-08-20,CUS0059,Wealth Management,Johor Bahru,Savings Account,Payment,Merchant Payment,67905.53,Completed
TXN000285,2024-07-31,CUS0017,Wealth Management,Ipoh,Credit Card,Withdrawal,Cash Withdrawal,22582.75,Completed
TXN000286,2024-03-14,CUS0162,Wealth Management,Ipoh,Fixed Deposit,Transfer,Interbank Transfer,4463.64,Completed
TXN000287,2024-06-25,CUS0044,Wealth Management,Penang,Credit Card,Transfer,Interbank Transfer,677.47,Completed
TXN000288,2024-10-14,CUS0012,Retail,Penang,Savings Account,Transfer,Interbank Transfer,1560.66,Completed
TXN000289,2024-05-16,CUS0186,SME,Petaling Jaya,Credit Card,Payment,Bill Payment,3888.56,Completed
TXN000290,2024-05-28,CUS0144,SME,Penang,Credit Card,Deposit,Salary Credit,4948.31,Completed
TXN000291,2024-03-22,CUS0061,Retail,Ipoh,Fixed Deposit,Payment,Bill Payment,353.4,Pending
TXN000292,2024-03-22,CUS0166,SME,Johor Bahru,Credit Card,Transfer,IBG Transfer,246.13,Failed
TXN000293,2024-06-06,CUS0169,SME,Ipoh,Credit Card,Payment,Merchant Payment,4794.83,Completed
TXN000294,2024-08-22,CUS0161,SME,Johor Bahru,Current Account,Payment,E-wallet Top Up,2464.89,Completed
TXN000295,2024-01-26,CUS0034,Wealth Management,Johor Bahru,Fixed Deposit,Transfer,IBG Transfer,887.83,Completed
TXN000296,2024-10-01,CUS0121,Wealth Management,Penang,Savings Account,Payment,Merchant Payment,28162.0,Completed
TXN000297,2024-05-15,CUS0189,Wealth Management,Penang,Fixed Deposit,Payment,Bill Payment,35142.44,Completed
TXN000298,2024-07-24,CUS0116,Wealth Management,Kuala Lumpur,Savings Account,Transfer,IBG Transfer,424.04,Completed
TXN000299,2024-10-10,CUS0161,SME,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,255.09,Completed
TXN000300,2024-10-08,CUS0037,Wealth Management,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,1707.09,Completed
TXN000301,2024-11-08,CUS0179,Wealth Management,Ipoh,Savings Account,Loan Repayment,Personal Loan,1888.72,Completed
TXN000302,2024-07-10,CUS0014,SME,Penang,Fixed Deposit,Deposit,Cash Deposit,1173.64,Completed
TXN000303,2024-04-11,CUS0110,Wealth Management,Penang,Personal Loan,Transfer,IBG Transfer,20452.35,Completed
TXN000304,2024-01-24,CUS0075,Wealth Management,Johor Bahru,Savings Account,Loan Repayment,Home Loan,1446.82,Completed
TXN000305,2024-09-22,CUS0041,Retail,Petaling Jaya,Credit Card,Transfer,DuitNow Transfer,379.3,Completed
TXN000306,2024-06-16,CUS0026,Wealth Management,Petaling Jaya,Personal Loan,Loan Repayment,Home Loan,3871.1,Completed
TXN000307,2024-06-02,CUS0195,SME,Ipoh,Personal Loan,Payment,E-wallet Top Up,1850.55,Completed
TXN000308,2024-09-07,CUS0186,SME,Petaling Jaya,Personal Loan,Loan Repayment,Personal Loan,1810.22,Completed
TXN000309,2024-06-18,CUS0176,SME,Petaling Jaya,Savings Account,Deposit,Cash Deposit,5985.52,Failed
TXN000310,2024-12-18,CUS0052,SME,Petaling Jaya,Savings Account,Loan Repayment,Car Loan,392.39,Completed
TXN000311,2024-10-23,CUS0152,SME,Ipoh,Personal Loan,Transfer,Interbank Transfer,109.08,Completed
TXN000312,2024-09-02,CUS0200,SME,Johor Bahru,Current Account,Deposit,Online Transfer In,691.17,Completed
TXN000313,2024-03-16,CUS0136,SME,Kuala Lumpur,Current Account,Loan Repayment,Car Loan,103688.05,Completed
TXN000314,2024-01-10,CUS0197,SME,Johor Bahru,Credit Card,Deposit,Salary Credit,20409.95,Completed
TXN000315,2024-12-19,CUS0089,SME,Penang,Current Account,Withdrawal,Cash Withdrawal,3922.34,Completed
TXN000316,2024-02-01,CUS0121,Wealth Management,Penang,Current Account,Loan Repayment,Car Loan,2110.99,Completed
TXN000317,2024-12-05,CUS0121,Wealth Management,Penang,Credit Card,Loan Repayment,Car Loan,9578.39,Completed
TXN000318,2024-08-23,CUS0180,Retail,Ipoh,Personal Loan,Transfer,IBG Transfer,1421.99,Completed
TXN000319,2024-12-14,CUS0047,SME,Johor Bahru,Fixed Deposit,Transfer,Interbank Transfer,2977.4,Completed
TXN000320,2024-05-22,CUS0149,Retail,Kuala Lumpur,Personal Loan,Withdrawal,ATM Withdrawal,294.07,Completed
TXN000321,2024-12-26,CUS0017,Wealth Management,Ipoh,Current Account,Transfer,DuitNow Transfer,3172.83,Completed
TXN000322,2024-09-02,CUS0024,Wealth Management,Penang,Fixed Deposit,Payment,Merchant Payment,3134.09,Completed
TXN000323,2024-03-03,CUS0039,Retail,Petaling Jaya,Personal Loan,Transfer,DuitNow Transfer,1298.63,Completed
TXN000324,2024-06-25,CUS0063,Wealth Management,Penang,Current Account,Payment,Merchant Payment,3717.52,Completed
TXN000325,2024-02-10,CUS0030,Retail,Kuala Lumpur,Fixed Deposit,Transfer,Interbank Transfer,152.67,Pending
TXN000326,2024-09-02,CUS0102,Wealth Management,Ipoh,Current Account,Transfer,Interbank Transfer,4958.73,Completed
TXN000327,2024-10-14,CUS0173,SME,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,2252.85,Completed
TXN000328,2024-10-27,CUS0174,SME,Johor Bahru,Current Account,Loan Repayment,Personal Loan,12081.19,Completed
TXN000329,2024-11-22,CUS0036,Wealth Management,Ipoh,Current Account,Loan Repayment,Home Loan,2609.85,Completed
TXN000330,2024-08-29,CUS0182,SME,Ipoh,Savings Account,Payment,Merchant Payment,1472.14,Completed
TXN000331,2024-10-08,CUS0077,Wealth Management,Kuala Lumpur,Current Account,Withdrawal,ATM Withdrawal,3170.64,Completed
TXN000332,2024-11-29,CUS0058,Wealth Management,Petaling Jaya,Current Account,Payment,Merchant Payment,4496.1,Completed
TXN000333,2024-05-26,CUS0191,Wealth Management,Kuala Lumpur,Savings Account,Transfer,DuitNow Transfer,3158.0,Pending
TXN000334,2024-10-20,CUS0091,Retail,Petaling Jaya,Current Account,Deposit,Online Transfer In,1882.27,Completed
TXN000335,2024-08-01,CUS0173,SME,Ipoh,Current Account,Deposit,Salary Credit,4115.5,Pending
TXN000336,2024-09-10,CUS0079,Retail,Petaling Jaya,Current Account,Deposit,Cash Deposit,106.93,Pending
TXN000337,2024-01-05,CUS0037,Wealth Management,Ipoh,Fixed Deposit,Transfer,IBG Transfer,4312.36,Completed
TXN000338,2024-05-25,CUS0053,Retail,Ipoh,Credit Card,Deposit,Cash Deposit,179.54,Failed
TXN000339,2024-09-09,CUS0047,SME,Johor Bahru,Current Account,Loan Repayment,Personal Loan,3436.24,Completed
TXN000340,2024-04-08,CUS0146,SME,Ipoh,Savings Account,Payment,Merchant Payment,2517.98,Completed
TXN000341,2024-05-11,CUS0077,Wealth Management,Kuala Lumpur,Current Account,Payment,E-wallet Top Up,3787.67,Completed
TXN000342,2024-10-17,CUS0019,Retail,Petaling Jaya,Current Account,Transfer,DuitNow Transfer,1926.13,Completed
TXN000343,2024-09-20,CUS0143,Retail,Petaling Jaya,Fixed Deposit,Payment,Merchant Payment,1781.26,Completed
TXN000344,2024-03-12,CUS0005,Wealth Management,Johor Bahru,Credit Card,Deposit,Salary Credit,2206.86,Completed
TXN000345,2024-05-13,CUS0189,Wealth Management,Penang,Credit Card,Withdrawal,ATM Withdrawal,3520.08,Completed
TXN000346,2024-06-03,CUS0026,Wealth Management,Petaling Jaya,Personal Loan,Transfer,DuitNow Transfer,6456.47,Completed
TXN000347,2024-11-30,CUS0092,Retail,Kuala Lumpur,Fixed Deposit,Deposit,Cash Deposit,1223.86,Completed
TXN000348,2024-03-01,CUS0127,Wealth Management,Kuala Lumpur,Credit Card,Deposit,Online Transfer In,47151.75,Completed
TXN000349,2024-09-14,CUS0075,Wealth Management,Johor Bahru,Fixed Deposit,Payment,E-wallet Top Up,5553.26,Completed
TXN000350,2024-11-10,CUS0008,Wealth Management,Petaling Jaya,Current Account,Transfer,DuitNow Transfer,50929.93,Completed
TXN000351,2024-03-19,CUS0108,SME,Ipoh,Credit Card,Withdrawal,Cash Withdrawal,4026.93,Completed
TXN000352,2024-07-31,CUS0033,Retail,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,4563.27,Pending
TXN000353,2024-04-21,CUS0079,Retail,Petaling Jaya,Current Account,Loan Repayment,Personal Loan,1261.99,Completed
TXN000354,2024-09-26,CUS0097,Retail,Kuala Lumpur,Credit Card,Loan Repayment,Home Loan,79.78,Completed
TXN000355,2024-10-15,CUS0050,Retail,Penang,Savings Account,Transfer,IBG Transfer,463.15,Completed
TXN000356,2024-04-13,CUS0185,Retail,Johor Bahru,Personal Loan,Loan Repayment,Personal Loan,1836.83,Completed
TXN000357,2024-09-23,CUS0170,Retail,Petaling Jaya,Credit Card,Withdrawal,Cash Withdrawal,1302.26,Completed
TXN000358,2024-02-16,CUS0178,SME,Petaling Jaya,Personal Loan,Withdrawal,Cash Withdrawal,5500.99,Completed
TXN000359,2024-03-08,CUS0137,Wealth Management,Penang,Personal Loan,Deposit,Cash Deposit,1895.27,Completed
TXN000360,2024-10-13,CUS0158,Wealth Management,Penang,Credit Card,Loan Repayment,Home Loan,9366.88,Completed
TXN000361,2024-01-12,CUS0061,Retail,Ipoh,Credit Card,Transfer,Interbank Transfer,2777.15,Completed
TXN000362,2024-04-21,CUS0054,SME,Kuala Lumpur,Personal Loan,Deposit,Online Transfer In,3633.91,Completed
TXN000363,2024-12-24,CUS0079,Retail,Petaling Jaya,Savings Account,Payment,Merchant Payment,1929.25,Completed
TXN000364,2024-08-29,CUS0065,Retail,Petaling Jaya,Savings Account,Deposit,Salary Credit,286.91,Completed
TXN000365,2024-11-24,CUS0008,Wealth Management,Petaling Jaya,Credit Card,Withdrawal,ATM Withdrawal,36907.48,Completed
TXN000366,2024-07-12,CUS0179,Wealth Management,Ipoh,Credit Card,Payment,Merchant Payment,97743.25,Completed
TXN000367,2024-11-30,CUS0080,Retail,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,313.69,Completed
TXN000368,2024-09-27,CUS0055,SME,Penang,Current Account,Loan Repayment,Car Loan,3246.38,Completed
TXN000369,2024-01-12,CUS0120,Wealth Management,Penang,Fixed Deposit,Withdrawal,ATM Withdrawal,2497.49,Completed
TXN000370,2024-09-29,CUS0063,Wealth Management,Penang,Credit Card,Loan Repayment,Car Loan,4349.7,Completed
TXN000371,2024-06-26,CUS0143,Retail,Petaling Jaya,Current Account,Withdrawal,Cash Withdrawal,1985.74,Completed
TXN000372,2024-12-04,CUS0129,SME,Ipoh,Credit Card,Deposit,Salary Credit,3319.94,Completed
TXN000373,2024-04-15,CUS0027,SME,Johor Bahru,Savings Account,Deposit,Salary Credit,625.66,Completed
TXN000374,2024-11-02,CUS0031,SME,Penang,Savings Account,Deposit,Cash Deposit,2030.99,Completed
TXN000375,2024-08-12,CUS0076,SME,Johor Bahru,Current Account,Deposit,Cash Deposit,1863.86,Completed
TXN000376,2024-09-14,CUS0066,SME,Kuala Lumpur,Fixed Deposit,Deposit,Salary Credit,1656.9,Completed
TXN000377,2024-10-22,CUS0130,SME,Petaling Jaya,Personal Loan,Loan Repayment,Car Loan,498.62,Completed
TXN000378,2024-06-03,CUS0078,Retail,Johor Bahru,Current Account,Transfer,IBG Transfer,2721.84,Failed
TXN000379,2024-07-30,CUS0050,Retail,Penang,Fixed Deposit,Loan Repayment,Home Loan,118.02,Completed
TXN000380,2024-03-30,CUS0059,Wealth Management,Johor Bahru,Credit Card,Loan Repayment,Personal Loan,1176.53,Completed
TXN000381,2024-11-25,CUS0112,SME,Penang,Credit Card,Deposit,Cash Deposit,9618.02,Completed
TXN000382,2024-08-01,CUS0083,Retail,Johor Bahru,Credit Card,Transfer,Interbank Transfer,25469.62,Completed
TXN000383,2024-10-02,CUS0035,SME,Petaling Jaya,Credit Card,Payment,Bill Payment,1826.86,Completed
TXN000384,2024-12-28,CUS0178,SME,Petaling Jaya,Current Account,Withdrawal,Cash Withdrawal,2899.37,Completed
TXN000385,2024-07-30,CUS0130,SME,Petaling Jaya,Credit Card,Deposit,Online Transfer In,6996.42,Completed
TXN000386,2024-05-04,CUS0146,SME,Ipoh,Fixed Deposit,Withdrawal,Cash Withdrawal,914.39,Completed
TXN000387,2024-07-08,CUS0070,Retail,Ipoh,Savings Account,Deposit,Cash Deposit,1193.83,Completed
TXN000388,2024-05-17,CUS0122,SME,Penang,Credit Card,Withdrawal,ATM Withdrawal,950.0,Completed
TXN000389,2024-02-07,CUS0060,SME,Ipoh,Current Account,Loan Repayment,Home Loan,1557.1,Completed
TXN000390,2024-12-09,CUS0119,SME,Penang,Personal Loan,Loan Repayment,Personal Loan,3992.27,Completed
TXN000391,2024-06-04,CUS0138,Wealth Management,Petaling Jaya,Savings Account,Withdrawal,Cash Withdrawal,41803.8,Completed
TXN000392,2024-09-02,CUS0075,Wealth Management,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,14189.34,Completed
TXN000393,2024-05-02,CUS0018,Wealth Management,Petaling Jaya,Personal Loan,Withdrawal,Cash Withdrawal,1538.39,Completed
TXN000394,2024-08-26,CUS0189,Wealth Management,Penang,Personal Loan,Transfer,DuitNow Transfer,2067.15,Completed
TXN000395,2024-07-03,CUS0158,Wealth Management,Penang,Personal Loan,Transfer,DuitNow Transfer,4655.65,Completed
TXN000396,2024-08-28,CUS0148,Retail,Ipoh,Fixed Deposit,Payment,Bill Payment,282.33,Pending
TXN000397,2024-07-30,CUS0020,Retail,Petaling Jaya,Savings Account,Transfer,DuitNow Transfer,4323.82,Completed
TXN000398,2024-01-09,CUS0083,Retail,Johor Bahru,Fixed Deposit,Withdrawal,ATM Withdrawal,5437.18,Completed
TXN000399,2024-08-01,CUS0198,Wealth Management,Johor Bahru,Fixed Deposit,Loan Repayment,Personal Loan,10967.03,Completed
TXN000400,2024-07-13,CUS0181,Retail,Johor Bahru,Personal Loan,Transfer,IBG Transfer,84.79,Completed
TXN000401,2024-12-01,CUS0061,Retail,Ipoh,Fixed Deposit,Payment,E-wallet Top Up,74.58,Completed
TXN000402,2024-11-24,CUS0015,Retail,Johor Bahru,Credit Card,Payment,E-wallet Top Up,1115.14,Completed
TXN000403,2024-03-12,CUS0095,Wealth Management,Ipoh,Personal Loan,Transfer,IBG Transfer,9564.36,Completed
TXN000404,2024-01-31,CUS0016,SME,Kuala Lumpur,Personal Loan,Loan Repayment,Personal Loan,2368.12,Completed
TXN000405,2024-01-25,CUS0137,Wealth Management,Penang,Savings Account,Deposit,Online Transfer In,13228.91,Completed
TXN000406,2024-12-28,CUS0042,Wealth Management,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,2486.37,Completed
TXN000407,2024-07-10,CUS0198,Wealth Management,Johor Bahru,Savings Account,Loan Repayment,Car Loan,7497.8,Completed
TXN000408,2024-12-03,CUS0035,SME,Petaling Jaya,Credit Card,Loan Repayment,Car Loan,2044.91,Completed
TXN000409,2024-07-29,CUS0070,Retail,Ipoh,Savings Account,Loan Repayment,Personal Loan,1000.8,Completed
TXN000410,2024-05-26,CUS0032,Retail,Ipoh,Savings Account,Transfer,Interbank Transfer,16533.19,Completed
TXN000411,2024-02-24,CUS0146,SME,Ipoh,Savings Account,Payment,Bill Payment,2420.37,Completed
TXN000412,2024-11-13,CUS0101,Wealth Management,Kuala Lumpur,Personal Loan,Withdrawal,ATM Withdrawal,3764.18,Completed
TXN000413,2024-07-22,CUS0146,SME,Ipoh,Savings Account,Transfer,DuitNow Transfer,921.09,Completed
TXN000414,2024-10-16,CUS0060,SME,Ipoh,Current Account,Payment,Merchant Payment,3199.08,Failed
TXN000415,2024-12-16,CUS0118,Wealth Management,Ipoh,Savings Account,Withdrawal,Cash Withdrawal,2804.01,Completed
TXN000416,2024-07-26,CUS0097,Retail,Kuala Lumpur,Credit Card,Deposit,Salary Credit,7557.49,Completed
TXN000417,2024-11-22,CUS0156,Wealth Management,Penang,Savings Account,Payment,Bill Payment,20581.01,Completed
TXN000418,2024-08-10,CUS0071,SME,Johor Bahru,Fixed Deposit,Deposit,Cash Deposit,502.28,Completed
TXN000419,2024-01-22,CUS0120,Wealth Management,Penang,Current Account,Deposit,Online Transfer In,13197.96,Completed
TXN000420,2024-05-18,CUS0131,SME,Penang,Savings Account,Loan Repayment,Car Loan,539.47,Pending
TXN000421,2024-10-15,CUS0003,Retail,Petaling Jaya,Savings Account,Transfer,Interbank Transfer,1560.12,Completed
TXN000422,2024-04-16,CUS0170,Retail,Petaling Jaya,Personal Loan,Transfer,IBG Transfer,4834.01,Completed
TXN000423,2024-06-02,CUS0063,Wealth Management,Penang,Current Account,Payment,Bill Payment,27973.21,Completed
TXN000424,2024-12-12,CUS0197,SME,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,1212.15,Completed
TXN000425,2024-09-13,CUS0039,Retail,Petaling Jaya,Fixed Deposit,Withdrawal,ATM Withdrawal,361.44,Completed
TXN000426,2024-02-08,CUS0029,Wealth Management,Penang,Fixed Deposit,Payment,Bill Payment,6580.01,Completed
